ID;Kname;Kstrasse;KPlz;Kort;Ktyp;Kgruppe;Kart;Latitude;Longitude
10104819;Kaufland 4350-S:O3 / T:O4;AM GEWERBERING 2;09456;ANNABERG-BUCHHOLZ;SB WARENHAUS;LEH;Outlet;50.5984876;13.0230657
10106102;Kaufland 5730-O3;EISENWEG;09405;ZSCHOPAU;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.747343;13.0745827
10106176;Kaufland 3640-S:O4 / T:O5;THOMAS-MANN-PLATZ 1;09130;CHEMNITZ;SB WARENHAUS;LEH;Outlet;50.8466287;12.9384998
10106178;Kaufland 5910-O4;THUERINGER STRASSE;07552;GERA;SB WARENHAUS;LEH;Outlet;50.9022972;12.0924143
10106179;Kaufland 5930-O4;AEUS. REICHENBACHER STR. 64;08529;PLAUEN;SB WARENHAUS;LEH;Outlet;50.4959685;12.1713764
10106938;Kaufland 3260-S:O5 / T: O3;SEIFERITZER ALLEE 1;08393;MEERANE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.8359585;12.4510999
10106946;Kaufland 3130-O3;AM SPIELBORN 1;07407;RUDOLSTADT;SB WARENHAUS;LEH;Outlet;50.6964505;11.3258997
10106947;Kaufland 3280-S:O1 / T:O2;KOENIGSHOFENER STRASSE;07607;EISENBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9774422;11.8990784
10106951;Kaufland 3520-O3;KRONACHER STR. 9;07333;UNTERWELLENBORN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.6597553;11.4546729
10107879;Kaufland 7830-O3;GRENAYER STR. 10;08371;GLAUCHAU;SB WARENHAUS;LEH;Outlet;50.8193907;12.5134564
10140425;Kaufland 5800-O2;AUMAISCHE STR. 27-29;07937;ZEULENRODA;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.6516105;11.9776069
10189828;Kaufland 7210-O2;MITTWEIDAER STR. 1;09217;BURGSTAEDT;SB WARENHAUS;LEH;Outlet;50.9190073;12.8155122
10099286;Real,- 87200;CARL-FISCHER-STR. 1;49084;OSNABRUECK;SB WARENHAUS;LEH;Outlet;52.2699991;8.0808395
10099982;E Marktkauf Meppen;SCHWEFINGER STR. 5;49716;MEPPEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.6709721;7.2974765
10100390;Kaufland 1840-N2;RINGELER STR. 24-26;49525;LENGERICH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.1812021;7.8542024
10101228;E Marktkauf Belm;HASTER STR. 11;49191;BELM;SB WARENHAUS;LEH;Outlet;52.3065515;8.1231669
10099704;dm Verteilzentrum Weilerswist;ROBERT-BOSCH-STRASSE;53919;WEILERSWIST;LEBENSMITTEL GH;LEH;Lager / GH;50.7505745;6.8522024
10101771;Real,- 87828;MEISSENER STR. 85;01689;NIEDERAU;SB WARENHAUS;LEH;Outlet;51.1767604;13.5574635
10101895;Kaufland 2610-O1;STRUPPENER STRASSE;01796;PIRNA;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9550228;13.9627674
10101903;E Marktkauf Lauchhammer;LIEBENWERDAER STR. 46;01979;LAUCHHAMMER;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.4703949;13.7604756
10101904;Kaufland 2670-O4;BRIESKER STRASSE;01968;SENFTENBERG;SB WARENHAUS;LEH;Outlet;51.5074595;13.9762052
10101933;Kaufland 2680-O2;SALZSTRASSE;01640;COSWIG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.1339631;13.5826167
10102229;Kaufland 2790-S:O3 / T:O4;KOETZSCHENBRODAER STR. 58;01445;RADEBEUL;SB WARENHAUS;LEH;Outlet;51.09886;13.65435
10102510;Kaufland 3800-O1;RIESAER STR. 50;01558;GROSSENHAIN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.28864;13.49806
10102591;Kaufland 2800-S:O1 / T:O2;WILSDRUFFER STRASSE;01705;FREITAL;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.015276;13.642718
10104783;Kaufland 4450-O2;PULSNITZER STRASSE;01900;GROSSROEHRSDORF;SB WARENHAUS;LEH;Outlet;51.1514;14.0207661
10104884;Kaufland 4620-O2;FRIEDRICH-SCHILLER-STRASSE;03172;GUBEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.9519959;14.6761767
10106094;Kaufland 5680-O3;WILHELM-KAULISCH-STRASSE;01844;NEUSTADT I. SA.;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.0277727;14.2124615
10106099;Kaufland 5710-O3;SACHSENDAMM;02943;WEISSWASSER;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.4971363;14.6223429
10145839;Kaufland 6430-O2;HARDENBERGSTR. 5;03050;COTTBUS;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.7349086;14.3344851
10173068;Kaufland 7470-O1;PROMENADE 2;03149;FORST;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.7449808;14.6461977
10101885;Hit 032-A;SCHEIDTWEILER STR. 83-87;50933;KOELN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9380838;6.9013919
10104952;Kaufland 3870-S:N4 / T:N5;H.-HEINRICH-GOSSEN-STR. 1;50858;KOELN;SB WARENHAUS;LEH;Outlet;50.9175772;6.8516282
10099624;Real,- 82328;NEUFELDER WEG;27619;SCHIFFDORF;SB WARENHAUS;LEH;Outlet;53.5820871;8.6312171
10101158;C&C Schaper  80112;DRANGSTEDTER STR. 101;27607;LANGEN;CASH & CARRY;Cash&Carry;Outlet;53.6220391;8.6544325
10105504;Kaufland 4520-S:N3 / T:N;BOHMSIEL 1;27572;BREMERHAVEN;SB WARENHAUS;LEH;Outlet;53.49103;8.6009116
10108654;E Marktkauf Bremen - Vegesack;ZUM ALTEN SPEICHER 2;28759;BREMEN;SB WARENHAUS;LEH;Outlet;53.1678404;8.6268127
10108658;E Marktkauf Bremen;WESERSTRANDSTR. 17;28779;BREMEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.1799967;8.5697931
10101747;E Marktkauf Bautzen;NIEDERKAINAER STR. 14;02625;BAUTZEN;SB WARENHAUS;LEH;Outlet;51.1883231;14.4565852
10101898;Kaufland 2620-S:O2 / T:O4;IM INDUSTRIEGEBIET;02977;HOYERSWERDA;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.4222644;14.1900547
10101998;Kaufland 2770-S:O2 / T:O3;BERLINER STRASSE;03222;LUEBBENAU;SB WARENHAUS;LEH;Outlet;51.8649123;13.9473334
10102001;Kaufland 2760-O2;KALTENBORNER STR. 68;03172;GUBEN;SB WARENHAUS;LEH;Outlet;51.9392835;14.7038584
10102230;Kaufland 3160-O5;SIELOWER CHAUSSEE;03044;COTTBUS;SB WARENHAUS;LEH;Outlet;51.790193;14.3073103
10102276;Kaufland 2740-O2;RUMBURGER STRASSE;02708;LOEBAU;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.0826397;14.6624974
10102863;Real,- 87804;AN DER ZSCHAUKE 4;01728;BANNEWITZ;SB WARENHAUS;LEH;Outlet;51.000129;13.7207467
10103034;Kaufland 3320-S:O3 / T:O4;LOHMENER STRASSE;01796;PIRNA;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9784795;13.9445158
10103370;Kaufland 3770-O1;SONNEWALDER STRASSE;03238;FINSTERWALDE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.6408705;13.6997179
10103553;Kaufland 2910-O2;SCHUETZESTR. 1;01662;MEISSEN;SB WARENHAUS;LEH;Outlet;51.1501074;13.4582826
10103900;Kaufland 2950-O2;AEUSSERE WEBERSTRASSE;02763;ZITTAU;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.899213;14.7892036
10103931;Kaufland 3810-O3;ZITTAUER STR. 120;02827;GOERLITZ;SB WARENHAUS;LEH;Outlet;51.1265766;14.9830144
10104063;Fegro/Selgros 886067;PFAELZER ALLEE 2;01471;RADEBURG;CASH & CARRY;Cash&Carry;Outlet;51.2042664;13.7355502
10104346;Kaufland 4180-O2;KOHLENSTR. 8;01189;DRESDEN;SB WARENHAUS;LEH;Outlet;51.01977;13.72733
10104759;Kaufland 4310-O2;AN DER SPINNEREI 8;01705;FREITAL;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9762957;13.622491
10104775;Kaufland 4330-O3;WILLI-MUHLE-STR. 25;01917;KAMENZ;SB WARENHAUS;LEH;Outlet;51.2690441;14.112453
10104776;Kaufland 4300-O2;INDUSTRIESTR. 2;01744;DIPPOLDISWALDE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.8733147;13.6365623
10105051;Kaufland 3940-O3;BORSBERGSTR. 35;01309;DRESDEN;SB WARENHAUS;LEH;Outlet;51.0442627;13.7809686
10105783;Kaufland 4920-O4;CHRISTIAN-KEIMANN-STRASSE;02763;ZITTAU;SB WARENHAUS;LEH;Outlet;50.893546;14.8160675
10106091;Kaufland 5660-O2;JOHANN-ANDREAS-SCHUBERT-STR. 11;02730;EBERSBACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.0002328;14.6165541
10106093;Kaufland 5670-O3;NORDSTRASSE;01917;KAMENZ;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.2881095;14.0946482
10106098;Kaufland 5690-O4;AN DER PRIESSNITZAUE 1;01328;DRESDEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.065929;13.8953827
10106945;Kaufland 3450-O3;AN DER LUSATIA 1;03130;SPREMBERG;SB WARENHAUS;LEH;Outlet;51.5579367;14.3558541
10106971;Kaufland 5720-O1;HOHENBUSCH-MARKT;01108;DRESDEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.1403531;13.7964823
10155532;Kaufland 5840-O4;KESSELDORFER STR. 81;01159;DRESDEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.0411117;13.6834936
10103527;Schlecker Discount;ANTON-SCHLECKER-STRASSE;23936;UPAHL;DISCOUNTER-GH;Discounter;Lager / GH;53.827886;11.2216857
10104533;Kaufland 4260-N4;BAHNHOFSTRASSE;52134;HERZOGENRATH;SB WARENHAUS;LEH;Outlet;50.8698961;6.0950691
10107727;Kaufland 6210-N4;BAHNHOFSTRASSE;52477;ALSDORF;SB WARENHAUS;LEH;Outlet;50.8716965;6.1591623
10174498;Kaufland 1990-S:N3 / T:N4;VAALSER STR. 242-246;52074;AACHEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.7697588;6.0584988
10099498;Hit 030-B;GEW.WEG /ADOLF-MUENCH-WEG 36;57627;HACHENBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.6640634;7.8132717
10100140;Toom VM 065;MARTINSTR. 65;57462;OLPE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.0300504;7.8546262
10100143;Toom VM 067;ZIEGELSTR. 7;58840;PLETTENBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.20667;7.8719299
10100144;Hit 111-C;VOLMESTR. 58;58540;MEINERZHAGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.1106471;7.6396896
10100167;Real,- 86099;AM MAIPLATZ;58840;PLETTENBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.2128661;7.8738224
10108152;Kaufland 1480-N5;AUF DEM LOELFERT 50;58119;HAGEN;SB WARENHAUS;LEH;Outlet;51.3639948;7.5841401
10108162;Kaufland 1570-N2;AM DOHRBAUM 6-8;58239;SCHWERTE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.4507655;7.5640611
10153230;E Marktkauf Ennepetal;KOELNER STR. 311-313;58256;ENNEPETAL;SB WARENHAUS;LEH;Outlet;51.2975058;7.3134726
10159444;Kaufland 5630-N4;BREITE STR. 23;58452;WITTEN;SB WARENHAUS;LEH;Outlet;51.4392252;7.3289639
10159769;Real,- 86913;BOESPERDER WEG 43;58708;MENDEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.4583781;7.7782261
10099645;Hit 043-B;FRUGGESTR. 1;59939;OLSBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.3556649;8.4801828
10100135;Hit 110-B;JAHNSTR. 58;59872;MESCHEDE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.3563;8.28762
10100202;Hit 113-B;HASSELBORN 44;59929;BRILON;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.4027591;8.5721716
10107827;Hit 020-B;PLANCKSTR. 1;59557;LIPPSTADT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.6554499;8.3460043
10108159;Kaufland 1540-N2;NEHEIMER MARKT 2;59755;ARNSBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.4535105;7.9595925
10108165;Kaufland 1600-N5;SENATOR-SCHWARTZ-RING 24;59494;SOEST;SB WARENHAUS;LEH;Outlet;51.5608115;8.0802086
10164238;E Marktkauf Oelde;IN DER GEIST 100;59302;OELDE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.8130871;8.1349395
10174659;E Marktkauf Luedinghausen;HANS-BOECKLER-STR. 2-8;59348;LUEDINGHAUSEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.7644471;7.4273899
10099628;Real,- 86037;EMSCHERSTR. 37;45891;GELSENKIRCHEN;SB WARENHAUS;LEH;Outlet;51.5455624;7.0762846
10101275;Real,- 86939;INDUSTRIESTR. 22;45739;OER-ERKENSCHWICK;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.6390068;7.2776742
10108160;Kaufland 1550-N3;BERLINER PLATZ 14;45739;OER-ERKENSCHWICK;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.6403644;7.2600124
10099919;Toom VM 709;BAHNHOFSTR. 31;53925;KALL;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.5363268;6.555096
10099971;Toom VM 705;ALMAWEG 8;53347;ALFTER;SB WARENHAUS;LEH;Outlet;50.7159164;7.0305549
10101260;Hit 092-B;MECKENHEIMER STR. 8;53359;RHEINBACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.6248922;6.9603257
10100107;Real,- 86760;HOHENHOEFE 19;47918;TOENISVORST;SB WARENHAUS;LEH;Outlet;51.316681;6.4738669
10108372;Handelshof Kanne GmbH & Co. KG;SYLBECKESTR. 12;32756;DETMOLD;CASH & CARRY;Cash&Carry;Outlet;51.9494;8.8838299
10105264;Real,- 80221;ALTE LANDSTR. 45;72072;TUEBINGEN;SB WARENHAUS;LEH;Outlet;48.496266;9.0298149
10105275;Real,- 80696;EICHENDORFSTRASSE;72622;NUERTINGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.609255;9.3485432
10159548;Aldi GmbH & Co. KG;RIEDSTR. 8-12;72631;AICHTAL;DISCOUNTER-GH;Discounter;Lager / GH;48.6344;9.23736
10101970;Kaufland 2700-S:O2 / T:O4;HUMBOLDTSTR. 70;99425;WEIMAR;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.96685;11.31454
10102181;Toom VM 807;ERNST-BUSSE-STRASSE;99427;WEIMAR;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.0103736;11.3322337
10102318;C&C Schaper  80693;STR.D. GENOSSENSCHAFT 119;99734;NORDHAUSEN;CASH & CARRY;Cash&Carry;Outlet;51.4990777;10.8371712
10102425;Kaufland 2030-O2;LEIPZIGER STRASSE;99085;ERFURT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.98986;11.0562904
10103208;Real,- 87675;GOTHAER STRASSE;99094;ERFURT;SB WARENHAUS;LEH;Outlet;50.9637737;10.9966349
10103966;Toom VM 802;FABRIKSTR. 1;99817;EISENACH;SB WARENHAUS;LEH;Outlet;50.9774012;10.310182
10104229;Real,- 82731;HERMSDORFER STRASSE;99087;ERFURT;SB WARENHAUS;LEH;Outlet;50.9726044;11.0602709
10104323;Kaufland 3570-S:O3 / T:O4;WUERZBURGER STRASSE;98529;SUHL;SB WARENHAUS;LEH;Outlet;50.6056327;10.6799032
10104732;Kaufland 3960-O2;FRANKENHAEUSER STRASSE;99706;SONDERSHAUSEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.365859;10.895817
10104847;Kaufland 4610-O2;EISFELDER STRASSE;98646;HILDBURGHAUSEN;SB WARENHAUS;LEH;Outlet;50.4249721;10.7329482
10105569;Kaufland 3680-O4;BUERGERAUE 2;99867;GOTHA;SB WARENHAUS;LEH;Outlet;50.9485766;10.6956922
10106092;Kaufland 5610-O4;NEUE WIESE 1;99817;EISENACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9983979;10.3544847
10106118;Kaufland 4980-O2;BERNHARD-PRAGER-STR. 1-7;99510;APOLDA;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.0254608;11.5128046
10106956;Kaufland 3370-S:O3 / T:O4;PAPIERMUEHLENWEG 18;99974;MUEHLHAUSEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.224361;10.4512654
10106962;Kaufland 4380-S:O1 / T:O2;KARL-LIEBKNECHT-STRASSE;98693;ILMENAU;SB WARENHAUS;LEH;Outlet;50.6828492;10.9172407
10107585;Kaufland 6730-O2;AM LINDENBUEHL;99947;BAD LANGENSALZA;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.1059074;10.6465895
10104274;Real,- 82694;CHAUSSEESTR. 1;15745;WILDAU;SB WARENHAUS;LEH;Outlet;52.3140386;13.6073362
10099625;Real,- 82305;WALLGRABEN 12-14;48356;NORDWALDE;SB WARENHAUS;LEH;Outlet;52.0783573;7.4658133
10126884;Kaufland 7250-N2;BENTHEIMER STR. 118;48529;NORDHORN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.4246845;7.0763445
10103401;Real,- 82663;LADENGRABENPARK 1;16303;SCHWEDT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.0655381;14.2734489
10101301;Lidl Grevenbroich GmbH & Co. KG;LISE-MEITNER-STR. 4;41515;GREVENBROICH;DISCOUNTER-GH;Discounter;Lager / GH;51.0837302;6.6267753
10108428;Lidl Kamp-Lintfort GmbH & Co.KG;KRUMMENSTEG 137;47475;KAMP-LINTFORT;DISCOUNTER-GH;Discounter;Lager / GH;51.5193715;6.5587144
10100000;Kaufland 2410-W3;WILHELMSTR. 148;89518;HEIDENHEIM AN DER BRENZ;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.6803803;10.1293436
10100307;Kaufland 2240-W3;AALENER STR. 20;89520;HEIDENHEIM AN DER BRENZ;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.7137894;10.1615838
10105276;Real,- 80818;NATTHEIMER STR. 100;89520;HEIDENHEIM AN DER BRENZ;SB WARENHAUS;LEH;Outlet;48.701724;10.1672173
10102704;MGL Metro Group Logistics;HAFERWENDE 5;28357;BREMEN;LEBENSMITTEL GH;LEH;Lager / GH;53.11136;8.87715
10099388;Hoppe AG;AUF DEM DREISCH 6;34346;HANN. MUENDEN;GV FACHGROSSHANDEL;LEH;Lager / GH;51.44106;9.66343
10099568;EHG Hessenring mbH;PFIEFFEWIESEN;34212;MELSUNGEN;LEBENSMITTEL GH;LEH;Lager / GH;51.103346;9.548256
10100088;Real,- 89149;ROTHWEG 4;35457;LOLLAR;SB WARENHAUS;LEH;Outlet;50.6396787;8.7019704
10101411;E Marktkauf SB-Warenhaus 03;SCHOENEBERGER STR. 6-8;37115;DUDERSTADT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.51369;10.24474
10105735;Real,- 86147;HOERNSHEIMER ECK;35578;WETZLAR;SB WARENHAUS;LEH;Outlet;50.5546494;8.5025429
10105753;Real,- 86390;GOTTLIEB-DAIMLER-STR. 27;35398;GIESSEN;SB WARENHAUS;LEH;Outlet;50.5802557;8.6456467
10105863;Kaufland 5060-S:N4 / T:N5;ROBERT-BOSCH-BREITE 8;37079;GOETTINGEN;SB WARENHAUS;LEH;Outlet;51.5497118;9.8989599
10106285;Kaufland 4890-N3;OSTTANGENTE;34613;SCHWALMSTADT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9131204;9.1967265
10106380;Real,- 89679;FRANZGRABEN 40-42;34125;KASSEL;SB WARENHAUS;LEH;Outlet;51.3205945;9.5174856
10108062;Kaufland 7960-N2;AM ROSENGARTEN 7;36037;FULDA;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.5497284;9.6712181
10145395;Kaufland 6300-N4;AM FORUM 1;35576;WETZLAR;SB WARENHAUS;LEH;Outlet;50.5648614;8.5055093
10177141;Kaufland 7680-N2;KURZE-GEISMAR-STR. 26;37073;GOETTINGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.5310928;9.9382765
10101452;E Marktkauf Wilhelmshaven;FLUTSTR. 94;26388;WILHELMSHAVEN;SB WARENHAUS;LEH;Outlet;53.5770437;8.1101468
10105667;Real,- 89803;FRITZ-REUTER-STR. 2 A;26721;EMDEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.3889064;7.2093145
10105673;Real,- 89735;GLUECKAUF;26506;NORDEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.5963564;7.211698
10106272;Multi West GmbH;THUERINGER STR. 9;26723;EMDEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.361379;7.167463
10108426;E Multi VM;RINGSTR. 15;26789;LEER;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.2420357;7.4594192
10108427;E Multi VM Brahms;AN DER SUEDUMGEHUNG;26789;LEER;SB WARENHAUS;LEH;Outlet;53.2205111;7.4760491
10137199;Mios Grosshandel GmbH;ARENTESTR. 7;26607;AURICH;CASH & CARRY;Cash&Carry;Outlet;53.49999;7.4925701
10102997;Kaufland 3060-N4;BAHNHOFSTR. 57;46145;OBERHAUSEN;SB WARENHAUS;LEH;Outlet;51.5163295;6.8502883
10100153;Toom VM 089;BAHNSTR. 5;51688;WIPPERFUERTH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.1160874;7.3923406
10100315;Toom VM 706;HAUPTSTR. 128;50996;KOELN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.8911132;6.9958989
10108145;Kaufland 1420-N3;DIERINGHAUSER STR. 16;51645;GUMMERSBACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9832072;7.530083
10100099;Real,- 86778;KREFELDER STR. 643;41066;MOENCHENGLADBACH;SB WARENHAUS;LEH;Outlet;51.2250901;6.4823429
10159977;Plus Warenhandelsges. mbH;ROENTGENSTR. 70-74;50169;KERPEN;DISCOUNTER-GH;Discounter;Lager / GH;50.87731;6.75337
10107713;Plus Warenhandelsges. mbH;OBERSTER KAMP 16;59069;HAMM;DISCOUNTER-GH;Discounter;Lager / GH;51.6217287;7.8645716
10100297;Real,- 86402;WELFENSTR. 21;46395;BOCHOLT;SB WARENHAUS;LEH;Outlet;51.8308577;6.6107018
10103255;E Marktkauf Voerde;FRIEDRICHSFELDER STR. 30;46562;VOERDE;SB WARENHAUS;LEH;Outlet;51.5990752;6.6841467
10106458;E Marktkauf Voerde;GRENZSTR. 200;46562;VOERDE;SB WARENHAUS;LEH;Outlet;51.6163322;6.6814236
10102496;Schlecker Discount;AM HUENENGRAB;16928;FALKENHAGEN;DISCOUNTER-GH;Discounter;Lager / GH;53.2208083;12.2148891
10099529;Frey & Kissel;HERRENBERGSTR. 13;76829;LANDAU IN DER PFALZ;LEBENSMITTEL GH;LEH;Lager / GH;49.20893;8.11514
10105624;Real,- 83672;INDUSTRIESTR. 7;97076;WUERZBURG;SB WARENHAUS;LEH;Outlet;49.8124537;9.977309
10105752;Real,- 83641;NUERNBERGER STR. 12;97076;WUERZBURG;SB WARENHAUS;LEH;Outlet;49.7994646;9.9520977
10108369;Handelshof C & C GmbH & Co.KG;ROLSHOVER STR. 229-231;51105;KOELN;CASH & CARRY;Cash&Carry;Outlet;50.9200235;6.9980582
10187709;Kaufland 6540-N3;FRANKFURTER STR. 87 A;51065;KOELN;SB WARENHAUS;LEH;Outlet;50.9590197;7.0152238
10106317;EHG Nordwest mbH;EDEKASTR. 1;26215;WIEFELSTEDE;LEBENSMITTEL GH;LEH;Lager / GH;53.18919;8.1125
10106934;Calgros Andresen GmbH;SCHLESWIGER STR. 103;24941;FLENSBURG;LEBENSMITTEL GH;LEH;Lager / GH;54.7666415;9.4361586
10099270;Real,- 87065;BRESLAUER STR. 35;52068;AACHEN;SB WARENHAUS;LEH;Outlet;50.7829987;6.1249257
10099228;Real,- 87034;HEERWEG 12;52353;DUEREN;SB WARENHAUS;LEH;Outlet;50.819343;6.481808
10099256;Metro  Cash & Carry  BKZ 0175;SCHUMANNSTR. 6;52146;WUERSELEN;CASH & CARRY;Cash&Carry;Outlet;50.8090092;6.1542497
10100015;Real,- 86341;AM ELLERNBUSCH;52355;DUEREN;SB WARENHAUS;LEH;Outlet;50.7951184;6.4677115
10103727;Real,- 87492;BOSCHSTR. 4;52531;UEBACH-PALENBERG;SB WARENHAUS;LEH;Outlet;50.9219224;6.1347883
10099606;Real,- 82151;CHERUSKERRING 26;31137;HILDESHEIM;SB WARENHAUS;LEH;Outlet;52.1601832;9.9421404
10099616;Real,- 82250;ALBERT-SCHWEITZER STR. 12;30880;LAATZEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.30845;9.81121
10100113;C&C Schaper  80556;SUEDRING 15;31582;NIENBURG;CASH & CARRY;Cash&Carry;Outlet;52.619301;9.2078089
10101306;E Marktkauf Hannover;VAHRENWALDER STR. 140;30165;HANNOVER;SB WARENHAUS;LEH;Outlet;52.3985163;9.7369809
10106689;Kaufland 4740-N5;MUENCHENER STR. 3;30880;LAATZEN;SB WARENHAUS;LEH;Outlet;52.318803;9.7945765
10118379;Kaufland 7950-N3;HEINRICH-HERTZ-STR. 12;31228;PEINE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.3397376;10.254976
10137256;Kaufland 6410-N5;RUNDESTR. 5;30161;HANNOVER;SB WARENHAUS;LEH;Outlet;52.3800681;9.7400939
10103541;Lidl Lampertswalde GmbH & Co.KG;AM MART 9;01561;LAMPERTSWALDE;DISCOUNTER-GH;Discounter;Lager / GH;51.30503;13.67449
10105971;Real,- 86846;BAHNSTR. 15;50181;BEDBURG;SB WARENHAUS;LEH;Outlet;50.988881;6.5753988
10164957;Kaufland 6560-N4;SINDORFER STR. 65-69;50171;KERPEN;SB WARENHAUS;LEH;Outlet;50.8796511;6.6932487
10105751;Real,- 86086;WULFSHOFSTR. 6-8;44149;DORTMUND;SB WARENHAUS;LEH;Outlet;51.4949708;7.3715194
10099295;Real,- 87218;GUETERSLOHER STR. 122;33649;BIELEFELD;SB WARENHAUS;LEH;Outlet;51.9877053;8.4856829
10099617;Real,- 82269;LINDENSTR. 24;32423;MINDEN;SB WARENHAUS;LEH;Outlet;52.2859211;8.9157365
10099627;Real,- 86006;SCHWERINER STR. 4;33605;BIELEFELD;SB WARENHAUS;LEH;Outlet;52.0074019;8.5637286
10099644;Hit 035-A;FELDHUESERWEG 1;33378;RHEDA-WIEDENBRUECK;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.8414957;8.2948469
10100004;Real,- 86655;HUSENER STR. 121;33100;PADERBORN;SB WARENHAUS;LEH;Outlet;51.7029278;8.7684345
10100276;Real,- 86228;TEUTOBURGER STR. 98;33607;BIELEFELD;SB WARENHAUS;LEH;Outlet;52.0191353;8.5445784
10100506;E Marktkauf Delbrueck;LANGE STR. 81;33129;DELBRUECK;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.7606017;8.5537548
10104321;E Marktkauf Espelkamp;BEUTHENER STRASSE;32339;ESPELKAMP;SB WARENHAUS;LEH;Outlet;52.371874;8.6357591
